17	119	183	80		100	73	73	False
17	119	184	80		100	73	73	False
17	119	184	80		100	73	74	False
17	120	184	81		100	74	74	False
17	120	184	81		100	74	75	False
17	120	184	81		100	76	76	False
17	120	184	81		100	76	76	False
17	120	185	81		100	76	76	False
19	120	184	81		100	76	76	False
19	120	184	81		100	76	76	False
19	120	185	81		100	76	76	False
19	120	184	81		100	76	76	False
19	119	184	80		100	76	76	False
19	119	184	80		100	76	75	False
20	119	184	80		100	76	75	False
20	119	184	80		100	75	74	False
20	119	184	80		100	75	74	False
20	119	183	80		100	75	74	False
20	119	184	80		100	75	74	False
20	119	184	81		100	74	74	False
20	119	184	81		100	74	74	False
20	120	184	81		100	75	74	False
20	120	184	81		100	75	75	False
20	120	184	81		100	75	75	False
20	120	184	81		100	75	75	False
20	121	185	81		100	75	76	False
20	121	185	81		100	75	76	False
20	121	185	82		100	76	76	False
20	121	185	82		100	76	77	False
19	121	185	82		100	77	77	False
19	121	185	82		100	77	78	False
19	121	185	82		100	78	78	False
20	121	185	82		100	78	78	False
22	121	185	82		100	78	78	False
21	121	185	82		100	78	78	False
20	121	185	82		100	78	78	False
22	121	185	82		100	78	78	False
22	121	185	82		100	78	78	False
22	121	185	82		100	78	77	False
22	121	185	82		100	78	77	False
22	121	185	82		100	78	77	False
23	121	185	82		100	78	77	False
23	121	185	82		100	78	77	False
23	121	186	82		100	78	77	False
23	121	185	81		100	78	77	False
23	121	185	81		100	78	77	False
22	121	186	81		100	77	77	False
19	120	185	81		100	77	76	False
19	120	185	81		100	76	76	False
19	120	185	81		100	76	75	False
20	120	185	80		100	75	74	False
20	119	184	80		100	75	74	False
20	119	185	80		100	74	73	False
20	119	184	80		100	74	73	False
20	120	185	81		100	74	73	False
20	120	185	81		100	74	73	False
19	119	184	80		100	74	74	False
19	119	184	80		100	74	74	False
19	119	185	80		99	74	74	False
18	119	184	80		99	74	74	False
18	119	184	80		99	74	74	False
18	119	184	80		99	74	74	False
18	119	184	80		99	75	74	False
18	119	184	80		99	75	74	False
18	119	184	80		99	75	74	False
17	119	184	80		99	75	75	False
17	120	184	81		100	75	75	False
17	120	184	81		100	75	75	False
17	120	184	81		100	75	76	False
17	120	184	81		100	75	76	False
17	120	184	81		100	76	76	False
20	120	184	81		100	76	76	False
20	120	185	81		100	76	76	False
20	120	185	81		100	76	76	False
20	120	184	81		100	76	76	False
20	120	184	81		100	76	76	False
20	120	185	81		100	76	76	False
20	120	184	81		100	76	76	False
20	120	184	81		99	76	76	False
20	119	184	80		99	76	75	False
20	119	184	80		99	76	75	False
20	119	184	80		99	75	75	False
20	119	184	80		99	75	74	False
20	120	184	81		99	75	74	False
20	120	184	81		99	75	74	False
20	120	184	81		99	75	74	False
18	120	184	81		100	75	75	False
18	120	184	81		100	75	75	False
18	119	184	80		100	75	75	False
20	119	184	80		100	76	75	False
19	119	184	81		100	76	75	False
18	119	184	80		100	76	75	False
20	120	184	81		100	76	75	False
20	120	185	81		100	75	75	False
20	120	185	81		100	75	75	False
20	120	185	81		100	75	75	False
20	121	185	81		100	75	75	False
21	121	185	81		100	75	75	False
21	121	186	81		100	75	75	False
21	120	186	81		100	76	75	False
21	120	185	81		100	76	75	False
21	120	185	81		100	75	75	False
21	120	185	81		100	75	75	False
21	120	185	81		100	76	75	False
21	119	185	81		99	76	75	False
21	119	184	80		99	75	75	False
23	119	184	80		99	75	75	False
23	119	184	80		99	75	74	False
23	119	183	80		99	75	74	False
23	119	183	80		99	74	74	False
23	119	183	80		99	74	74	False
23	119	183	80		99	75	74	False
20	119	183	80		99	75	74	False
20	119	183	80		99	74	74	False
23	119	183	80		99	74	74	False
22	119	183	80		99	74	74	False
21	119	184	80		99	74	74	False
23	118	183	80		99	75	74	False
23	118	183	80		99	75	74	False
23	118	183	80		99	75	74	False
23	118	183	80		99	75	74	False
23	118	183	80		99	74	74	False
23	119	183	80		99	74	74	False
23	119	183	80		99	75	74	False
23	119	183	81		99	75	74	False
23	120	184	81		99	75	74	False
23	120	184	81		99	75	75	False
23	120	184	81		99	75	75	False
23	120	184	81		99	76	76	False
27	120	184	81		99	76	76	False
26	120	184	81		99	76	76	False
25	120	184	81		99	76	76	False
26	120	184	81		100	76	76	False
26	120	184	81		100	76	75	False
26	119	184	80		100	76	75	False
23	119	184	80		100	75	75	False
23	119	184	80		100	75	75	False
23	119	184	80		100	75	74	False
27	120	183	81		99	75	74	False
26	121	183	82		99	74	74	False
25	122	184	83		99	74	74	False
24	123	184	83		99	76	74	False
23	123	185	83		99	77	76	False
24	122	184	83		99	77	79	False
24	122	184	83		99	80	81	False
24	122	184	83		99	81	82	False
24	121	184	83		99	83	82	False
24	120	184	82		99	83	82	False
24	119	183	81		100	83	81	False
23	119	183	80		100	83	81	False
23	118	182	80		100	81	78	False
23	118	182	80		100	78	77	False
23	117	182	79		100	77	74	False
22	117	182	79		100	74	72	False
21	117	182	79		100	74	71	False
23	117	182	79		99	74	70	False
22	117	181	79		99	71	69	False
21	117	182	79		99	71	69	False
20	117	182	79		99	70	69	False
23	117	182	79		99	70	69	False
23	118	183	79		99	70	69	False
23	118	183	79		100	71	70	False
25	118	183	80		100	71	71	False
25	119	183	80		100	71	71	False
25	119	183	80		100	71	72	False
25	120	183	81		100	73	73	False
25	120	184	81		100	73	74	False
25	120	184	81		100	74	74	False
25	120	184	81		100	74	75	False
25	120	184	81		100	75	75	False
25	120	184	81		100	75	75	False
25	120	184	81		100	75	76	False
24	120	184	81		100	75	76	False
23	120	184	81		100	76	76	False
25	120	184	81		100	76	76	False
25	120	184	81		100	76	76	False
25	120	184	81		100	76	75	False
22	120	184	81		100	76	75	False
22	120	184	81		100	76	75	False
22	120	184	81		100	75	75	False
22	120	184	81		100	75	75	False
25	121	185	82		100	75	75	False
24	121	185	82		100	75	75	False
25	121	185	82		100	75	75	False
25	122	185	82		100	75	75	False
27	122	185	83		100	76	75	False
31	123	185	84		100	76	75	False
30	124	185	84		100	77	75	False
28	124	185	85		100	77	75	False
28	125	186	85		100	81	75	False
28	126	185	86		100	81	75	False
34	126	185	86		100	83	75	False
33	127	186	87		100	83	75	False
32	128	186	88		100	87	75	False
31	128	187	88		100	87	75	False
32	128	187	88		100	91	75	False
32	128	187	88		100	91	74	False
32	127	188	88		99	91	74	False
32	127	187	87		99	91	74	False
32	126	187	87		99	92	75	False
32	126	186	87		99	92	76	False
32	126	186	87		99	89	77	False
32	126	187	87		99	89	78	False
21	126	187	86		99	87	83	False
23	125	186	86		99	85	83	False
22	125	187	86		99	85	83	False
21	125	187	86		99	83	83	False
22	124	187	85		99	83	83	False
22	124	187	85		99	82	81	False
20	124	187	85		99	82	81	False
21	124	186	85		99	81	80	False
20	124	187	85		99	81	79	False
19	124	187	85		99	80	79	False
21	124	186	85		99	80	79	False
21	124	186	85		99	80	79	False
21	124	186	85		99	80	79	False
22	125	186	86		99	80	80	False
22	126	187	87		99	80	80	False
21	127	187	87		99	82	80	False
29	128	187	88		99	82	80	False
29	129	187	89		99	85	80	False
28	129	187	89		100	85	81	False
28	129	188	89		100	89	83	False
28	129	187	89		100	89	84	False
28	129	187	89		100	91	88	False
28	129	187	90		100	91	90	False
28	129	187	90		100	93	92	False
27	129	189	90		100	93	93	False
27	129	188	89		100	94	93	False
25	129	188	89		100	94	93	False
25	128	188	89		100	92	93	False
25	128	187	89		100	92	93	False
25	128	187	89		100	91	93	False
24	127	188	88		100	91	93	False
23	127	188	88		99	90	92	False
22	126	187	87		99	90	92	False
21	125	188	86		100	89	91	False
20	124	188	86		100	89	87	False
19	124	187	85		100	86	85	False
18	124	187	85		100	86	83	False
17	123	187	84		100	83	79	False
16	123	187	84		100	83	79	False
18	123	187	84		100	81	77	False
17	123	188	84		100	80	77	False
17	123	188	84		100	80	77	False
18	123	187	84		100	78	77	False
17	123	188	84		100	78	77	False
18	123	188	84		100	77	77	False
19	123	188	84		100	77	77	False
18	123	189	84		100	77	77	False
17	123	189	84		100	77	77	False
19	123	188	83		100	78	77	False
21	123	187	84		100	78	77	False
20	124	188	84		100	77	77	False
19	124	188	84		100	77	78	False
33	124	188	84		100	78	78	False
33	124	188	84		100	78	78	False
33	124	189	84		100	79	79	False
33	124	188	84		100	79	80	False
28	124	188	84		100	79	80	False
28	124	189	84		100	79	80	False
28	124	189	84		100	81	80	False
27	123	188	84		100	81	80	False
27	123	188	84		100	80	79	False
27	123	188	83		100	80	79	False
23	122	188	83		100	80	79	False
23	122	188	83		100	80	79	False
23	121	187	82		100	79	77	False
23	121	187	82		100	79	77	False
23	121	187	82		100	78	76	False
23	121	187	81		100	78	75	False
20	121	187	82		100	76	75	False
20	121	187	82		100	76	75	False
20	121	187	82		100	75	75	False
20	122	187	82		100	75	75	False
20	122	188	82		100	75	75	False
20	123	188	83		100	75	75	False
18	123	188	83		100	75	76	False
18	125	189	85		100	75	77	False
18	126	189	85		100	76	78	False
19	127	190	86		100	76	81	False
19	127	190	87		100	79	82	False
20	127	190	87		100	79	85	False
20	128	190	87		100	82	86	False
20	128	191	87		100	85	87	False
20	127	190	87		100	85	87	False
20	127	190	87		100	87	87	False
21	127	190	87		100	87	87	False
23	127	190	86		100	87	87	False
23	126	190	86		100	87	85	False
23	126	190	86		100	85	84	False
23	126	190	86		100	85	83	False
23	125	189	85		100	85	83	False
23	125	190	85		100	85	82	False
23	125	190	85		100	82	81	False
23	125	190	85		100	82	80	False
23	125	190	85		100	81	80	False
24	125	190	85		100	81	80	False
24	125	190	85		100	80	79	False
24	125	191	85		100	80	79	False
24	125	191	85		100	80	79	False
22	124	190	85		100	80	79	False
22	124	190	84		100	79	79	False
22	124	190	84		100	79	78	False
22	124	190	84		100	78	78	False
22	124	190	84		100	78	77	False
22	124	190	84		100	78	77	False
22	124	189	83		100	78	76	False
22	124	190	84		100	77	76	False
22	124	190	84		100	77	76	False
20	124	190	84		100	77	76	False
20	124	191	84		100	77	77	False
20	124	191	84		100	77	77	False
22	124	191	84		100	77	78	False
21	125	191	84		100	78	78	False
20	124	191	84		100	78	78	False
22	124	191	84		100	78	78	False
22	124	191	83		100	78	78	False
22	123	191	83		100	78	77	False
21	123	190	83		100	78	77	False
21	123	190	83		100	77	76	False
21	123	190	83		100	77	75	False
22	123	190	83		100	76	75	False
22	123	190	83		100	76	75	False
22	123	190	83		100	76	75	False
22	123	190	83		100	75	75	False
22	123	190	83		100	75	75	False
22	124	190	83		100	75	76	False
22	124	190	83		100	75	76	False
22	124	190	83		100	76	76	False
22	124	191	84		99	76	77	False
22	124	191	84		99	78	77	False
21	124	190	84		99	78	78	False
21	124	190	84		99	78	78	False
21	125	190	84		99	78	78	False
21	125	189	84		99	79	79	False
21	125	190	84		99	79	80	False
21	125	190	84		99	81	81	False
19	125	190	84		99	81	81	False
19	122	190	84		99	81	82	False
19	121	189	82		99	81	82	False
19	121	188	81		99	82	82	False
19	121	188	82		99	82	77	False
19	121	188	82		99	82	77	False
19	121	187	82		99	82	76	False
19	121	187	82		99	81	75	False
19	121	188	82		99	81	74	False
21	121	187	82		99	80	74	False
20	121	187	82		99	80	77	False
22	121	188	82		99	79	77	False
25	121	187	82		99	79	77	False
25	121	187	82		99	77	77	False
25	121	188	82		99	77	77	False
30	121	188	82		99	78	77	False
30	121	188	82		99	78	77	False
29	121	188	82		99	77	76	False
36	121	188	82		99	77	76	False
36	121	188	82		99	76	75	False
35	121	188	82		99	76	75	False
38	121	188	82		99	76	75	False
38	121	188	82		99	76	75	False
37	122	188	82		99	75	75	False
38	122	188	82		99	75	75	False
38	122	188	82		99	75	75	False
37	123	189	83		99	75	75	False
38	123	189	83		99	75	76	False
36	123	189	83		100	76	76	False
36	124	190	83		100	77	77	False
31	124	190	84		100	77	78	False
31	124	189	84		100	78	79	False
31	124	190	84		100	78	79	False
30	124	190	84		100	79	79	False
30	124	190	84		100	79	79	False
30	124	190	84		100	80	79	False
26	124	190	83		100	80	79	False
26	124	189	83		100	80	79	False
26	124	189	83		100	80	79	False
25	123	189	83		100	79	78	False
25	123	189	83		99	79	78	False
25	123	189	83		99	79	78	False
22	123	189	83		99	79	77	False
22	123	189	83		99	78	77	False
22	123	189	83		99	78	77	False
22	123	189	82		99	78	77	False
22	123	189	82		99	78	76	False
21	123	189	82		99	77	76	False
23	122	189	82		99	77	76	False
26	123	189	82		99	76	76	False
25	123	189	83		99	76	76	False
27	123	189	83		99	76	76	False
27	124	189	83		99	76	76	False
27	124	190	83		99	77	76	False
27	124	190	83		99	77	77	False
31	124	190	83		99	78	78	False
30	124	190	83		99	78	78	False
32	124	190	83		99	77	78	False
32	124	190	83		99	77	78	False
32	124	190	83		99	78	78	False
31	124	190	83		99	78	77	False
31	124	190	83		99	78	77	False
31	124	191	84		99	78	77	False
27	124	191	84		99	78	77	False
27	125	191	84		99	78	77	False
27	125	191	84		99	78	77	False
26	125	191	84		99	78	78	False
26	125	191	84		99	78	78	False
24	125	191	84		99	78	77	False
24	125	191	84		99	78	77	False
24	125	191	84		98	78	77	False
23	125	191	84		98	78	77	False
23	125	191	84		98	78	77	False
24	124	191	84		98	78	77	False
24	124	190	83		98	78	77	False
24	124	190	83		98	78	77	False
24	124	190	83		98	78	77	False
24	124	190	83		98	78	77	False
24	124	190	83		98	78	77	False
24	123	190	83		98	78	77	False
24	123	189	83		98	78	77	False
24	123	189	83		98	78	77	False
24	123	189	83		98	78	77	False
24	123	189	82		98	78	77	False
24	123	189	82		98	77	76	False
24	123	189	82		98	77	76	False
24	123	188	82		98	77	76	False
24	123	188	82		98	77	76	False
24	123	189	82		98	77	77	False
23	123	188	82		98	77	77	False
23	123	189	83		98	77	77	False
23	124	189	83		99	77	78	False
23	124	189	83		99	78	78	False
23	124	189	83		99	78	79	False
22	124	189	83		99	79	79	False
22	124	189	83		99	79	79	False
22	124	190	83		99	80	79	False
21	123	189	83		99	80	79	False
21	123	189	83		99	79	79	False
21	123	189	83		99	79	78	False
20	123	189	82		98	79	78	False
22	123	188	83		98	79	76	False
21	123	189	83		98	77	76	False
23	123	189	82		98	77	76	False
23	123	189	82		98	76	76	False
23	122	189	82		98	76	76	False
23	122	188	82		98	77	76	False
23	121	188	81		98	77	76	False
23	121	188	81		98	76	76	False
26	120	187	80		98	76	75	False
26	120	187	80		98	75	74	False
25	120	187	80		98	74	73	False
27	120	186	80		98	74	73	False
30	120	186	81		98	73	72	False
29	120	187	81		98	73	72	False
28	121	187	81		98	73	72	False
30	121	187	81		98	73	73	False
30	121	188	81		98	73	73	False
30	121	188	81		98	73	74	False
26	121	188	81		98	74	74	False
26	120	188	81		98	74	74	False
26	120	187	81		98	74	74	False
29	120	187	81		98	74	74	False
28	120	187	81		98	74	73	False
29	120	187	81		98	74	73	False
30	120	187	81		98	74	73	False
30	120	187	81		99	74	73	False
29	120	187	81		99	73	73	False
30	120	186	81		98	73	73	False
30	120	186	81		98	73	73	False
30	120	187	81		98	73	73	False
26	120	186	81		98	74	74	False
26	120	187	81		98	74	74	False
27	120	187	81		98	74	74	False
31	120	186	81		98	74	75	False
30	120	186	81		98	74	75	False
31	120	186	81		98	74	75	False
31	120	186	81		98	75	75	False
31	121	187	81		98	75	75	False
27	121	186	81		98	76	75	False
27	121	186	81		98	76	75	False
27	121	187	81		98	76	76	False
26	121	187	81		98	76	76	False
26	121	186	81		98	76	76	False
26	121	187	81		98	76	76	False
23	121	187	81		98	76	76	False
23	121	187	82		98	76	76	False
23	121	187	82		98	76	76	False
26	121	187	82		98	76	76	False
26	121	187	82		98	76	76	False
25	121	188	82		98	76	75	False
24	121	188	82		98	76	75	False
25	121	187	82		98	76	75	False
25	121	187	82		98	76	75	False
25	122	188	82		98	76	75	False
22	122	187	82		98	76	75	False
22	122	187	82		98	76	75	False
22	122	187	82		98	76	76	False
22	121	187	82		98	76	76	False
22	121	187	82		98	76	76	False
22	121	187	82		98	76	76	False
22	121	187	81		98	76	76	False
22	121	187	81		98	77	76	False
20	121	187	81		98	77	76	False
22	121	187	81		98	76	76	False
21	121	187	81		97	76	76	False
22	121	187	81		97	76	76	False
24	121	186	81		97	76	75	False
23	120	186	81		97	76	75	False
22	120	187	81		97	76	75	False
25	120	186	81		98	76	75	False
25	120	186	81		98	76	74	False
24	120	186	81		98	75	74	False
30	120	186	80		98	75	74	False
30	120	186	80		98	74	73	False
29	120	187	81		98	74	73	False
37	120	187	81		98	74	73	False
37	121	187	81		98	74	73	False
36	121	187	81		98	73	73	False
37	121	188	82		98	73	73	False
37	121	188	82		98	74	74	False
36	122	188	82		98	74	74	False
37	121	188	82		98	74	75	False
37	121	188	82		98	74	75	False
37	122	188	82		98	74	74	False
31	122	188	82		98	74	74	False
31	122	188	82		98	75	74	False
31	122	188	82		98	75	74	False
30	122	188	82		98	75	74	False
30	122	187	82		98	75	75	False
30	122	187	82		98	75	75	False
26	122	187	82		98	75	75	False
26	122	187	82		98	75	75	False
26	122	187	82		98	76	75	False
25	121	187	81		98	76	76	False
25	121	186	81		98	76	76	False
25	121	187	81		98	76	76	False
23	121	186	81		98	76	75	False
23	120	186	81		98	76	75	False
23	120	186	81		98	76	75	False
22	120	186	81		98	76	75	False
22	120	185	81		98	76	75	False
22	120	186	80		98	76	75	False
20	120	185	80		98	75	75	False
20	120	185	80		98	75	74	False
20	120	185	80		98	74	74	False
22	120	185	80		98	74	74	False
22	120	185	81		98	74	73	False
21	120	186	81		98	74	73	False
22	121	186	81		98	74	73	False
22	121	186	81		98	74	73	False
22	122	186	82		98	74	74	False
22	123	187	83		98	74	74	False
22	124	187	83		98	75	74	False
22	126	188	85		98	75	74	False
23	126	189	86		98	77	74	False
24	128	190	87		98	77	74	False
24	128	190	88		98	81	75	False
27	129	190	88		98	81	77	False
27	129	190	88		98	84	79	False
27	128	190	88		98	84	81	False
27	127	189	87		98	87	86	False
27	127	189	87		98	87	86	False
26	125	188	85		99	88	85	False
26	124	188	84		99	88	85	False
26	123	187	84		99	86	85	False
23	122	186	83		99	86	81	False
23	122	186	83		99	83	80	False
23	121	186	83		99	83	78	False
23	121	186	82		99	80	77	False
23	120	185	82		98	80	75	False
23	120	185	82		98	77	74	False
21	120	185	81		98	77	74	False
21	120	185	81		98	75	74	False
21	120	185	81		98	74	73	False
23	120	185	81		98	74	73	False
23	119	185	81		98	73	73	False
22	119	186	81		98	73	72	False
21	119	186	80		98	73	72	False
21	119	184	80		98	73	71	False
21	120	185	81		98	71	71	False
21	121	185	81		98	71	71	False
20	123	186	83		99	72	71	False
20	123	187	83		99	72	72	False
20	124	187	84		99	74	75	False
22	124	188	84		99	74	77	False
24	125	189	84		99	76	78	False
24	126	188	85		99	76	80	False
30	128	189	87		100	78	81	False
30	129	190	88		100	78	82	False
30	129	191	89		100	82	84	False
30	129	191	89		100	82	86	False
29	129	191	89		100	85	87	False
32	128	191	88		100	85	87	False
32	127	190	87		100	86	86	False
32	127	190	87		100	86	86	False
32	126	189	86		100	86	84	False
30	126	189	86		100	86	83	False
30	126	189	86		100	84	81	False
30	126	189	86		100	84	80	False
29	125	189	85		100	82	79	False
29	125	189	85		100	82	79	False
29	125	189	85		100	80	79	False
25	125	189	85		100	80	79	False
25	125	189	85		100	79	79	False
25	125	189	85		100	79	78	False
24	125	189	85		100	79	78	False
24	126	190	85		100	79	78	False
24	126	190	85		100	78	78	False
22	126	190	85		100	78	78	False
22	126	190	85		100	79	79	False
22	126	191	85		100	79	79	False
22	125	190	85		100	79	79	False
22	125	190	85		100	79	79	False
22	125	191	85		100	79	79	False
20	125	190	84		100	79	78	False
20	125	190	84		100	79	78	False
20	125	190	84		100	78	77	False
19	125	190	84		100	78	77	False
19	125	190	84		100	78	77	False
19	125	191	84		100	78	77	False
20	124	190	84		100	77	77	False
20	124	190	84		100	77	77	False
20	124	190	84		100	77	77	False
19	124	190	83		100	77	77	False
19	124	190	83		100	77	77	False
19	123	190	83		100	77	76	False
19	123	189	83		100	77	76	False
19	123	189	83		100	77	76	False
19	123	189	83		100	76	76	False
19	123	189	83		100	76	76	False
19	123	189	82		100	76	75	False
19	123	189	83		100	76	75	False
19	123	189	83		100	76	75	False
19	123	189	83		100	76	76	False
19	123	189	83		100	76	76	False
19	123	189	83		100	76	76	False
21	123	189	83		100	76	76	False
20	123	189	83		100	76	76	False
22	123	189	83		100	76	76	False
25	123	189	83		100	76	76	False
24	124	189	83		100	76	76	False
25	124	190	83		100	76	77	False
26	124	190	83		100	77	77	False
26	124	190	83		100	77	77	False
26	124	190	83		100	77	77	False
26	124	190	83		100	77	77	False
26	124	190	83		100	77	77	False
27	124	190	83		100	77	77	False
31	124	190	83		100	78	76	False
30	124	190	83		100	78	76	False
32	124	190	83		100	77	76	False
32	124	190	83		100	77	76	False
32	124	190	83		100	76	76	False
32	125	190	84		100	76	76	False
27	125	189	84		100	76	76	False
27	126	190	85		100	78	77	False
25	127	191	86		100	78	79	False
25	127	191	86		100	80	81	False
25	127	192	87		100	80	83	False
23	127	192	86		100	83	83	False
23	126	191	86		100	83	83	False
23	125	191	85		100	83	83	False
23	125	190	85		100	83	83	False
22	124	190	84		100	83	82	False
22	124	189	84		100	83	81	False
22	124	190	84		100	82	78	False
25	124	189	83		100	82	77	False
24	124	189	84		100	78	76	False
23	124	190	84		100	78	76	False
22	124	190	83		100	76	76	False
22	124	190	83		100	76	76	False
22	124	190	83		100	76	76	False
21	124	190	83		100	76	76	False
21	123	190	83		100	76	76	False
21	123	190	83		100	76	76	False
22	123	190	83		100	76	75	False
22	123	190	83		100	76	75	False
22	123	190	83		100	76	75	False
22	123	190	83		100	76	75	False
21	123	190	83		100	75	75	False
21	123	190	83		100	75	75	False
22	123	190	83		100	75	75	False
25	123	190	83		100	75	75	False
24	124	190	83		100	75	75	False
23	124	190	83		100	75	75	False
24	124	190	83		100	76	76	False
24	124	190	83		99	76	76	False
24	124	190	83		99	76	77	False
22	124	190	83		100	76	77	False
22	124	191	83		100	77	77	False
22	124	190	83		100	77	77	False
22	124	190	83		100	77	77	False
22	124	190	83		100	77	77	False
22	124	190	83		100	77	76	False
22	124	190	83		100	77	75	False
22	124	190	83		100	77	75	False
22	124	191	83		100	76	75	False
22	124	190	83		100	76	75	False
22	124	191	83		100	76	75	False
22	124	191	83		100	76	75	False
22	124	190	83		100	76	76	False
22	125	191	83		100	76	76	False
22	125	191	84		100	77	76	False
21	125	191	84		100	77	77	False
21	125	191	84		100	77	77	False
21	124	191	84		100	77	78	False
19	124	191	83		100	78	78	False
19	124	190	83		100	78	78	False
20	124	190	83		100	78	77	False
22	124	190	83		100	78	77	False
21	124	190	83		100	78	77	False
23	124	190	83		100	78	77	False
26	124	189	83		100	78	77	False
25	124	189	83		100	78	77	False
24	123	190	83		99	77	77	False
26	123	189	83		99	77	77	False
26	123	189	83		99	77	77	False
27	123	189	83		99	77	77	False
31	123	189	83		99	77	77	False
30	123	189	83		99	77	77	False
32	123	190	83		99	77	77	False
36	123	189	83		99	77	77	False
36	123	189	83		99	77	77	False
35	123	189	83		99	77	77	False
34	123	189	82		99	77	77	False
33	122	189	82		99	77	77	False
32	122	189	82		99	77	76	False
26	122	189	82		99	77	76	False
26	121	189	81		99	76	74	False
26	121	188	81		99	76	74	False
26	121	188	81		99	75	74	False
25	121	188	81		99	75	73	False
24	121	188	81		99	74	73	False
26	122	188	81		99	74	73	False
26	122	188	82		99	74	73	False
26	122	188	82		100	74	74	False
26	122	188	82		100	74	75	False
26	122	188	82		100	75	75	False
25	122	189	82		100	75	75	False
25	122	189	82		100	75	75	False
25	122	189	82		100	75	75	False
25	122	189	82		100	75	75	False
22	122	189	82		100	75	75	False
22	122	189	82		99	75	75	False
22	122	189	82		99	75	75	False
26	122	189	82		99	75	75	False
26	122	189	82		99	75	75	False
26	122	189	82		99	75	75	False
25	122	189	82		99	75	75	False
25	122	189	82		99	75	75	False
24	122	189	82		99	75	75	False
26	122	189	82		99	75	75	False
